"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"UBALD2",1.34623973940131e-28,0.703275011641981,0.362,0.207,2.68440204036622e-24,"UBALD2"
"RBM6",1.38769458250135e-28,-0.620081150918328,0.24,0.387,2.7670629975077e-24,"RBM6"
"TFEC",1.4376402085564e-28,-0.794968414398863,0.312,0.45,2.86665457586146e-24,"TFEC"
"WWP1",1.4426393643609e-28,-0.493944468400631,0.671,0.731,2.87662289253563e-24,"WWP1"
"NEURL2",1.4462445294176e-28,-1.01268719625239,0.1,0.211,2.8838115916587e-24,"NEURL2"
"PPM1A",1.44976464939398e-28,-1.10935540818823,0.131,0.25,2.8908307108916e-24,"PPM1A"
"HCFC1",1.48494804492871e-28,0.909439819309793,0.266,0.128,2.96098640158785e-24,"HCFC1"
"TAP1",1.4922496912511e-28,1.74978989929022,0.162,0.051,2.9755458843547e-24,"TAP1"
"NFIL3",1.50708532622043e-28,1.98874513051241,0.136,0.035,3.00512814048354e-24,"NFIL3"
"FBXO11",1.52717851750346e-28,-0.662766277558381,0.344,0.472,3.04519396390189e-24,"FBXO11"
"CRTAP",1.54103702793645e-28,0.452861206795019,0.492,0.334,3.07282783370529e-24,"CRTAP"
"ZDHHC17",1.55915481802961e-28,-1.08662870448287,0.09,0.196,3.10895470715103e-24,"ZDHHC17"
"NOLC1",1.60997190442279e-28,1.30734842381489,0.201,0.078,3.21028397741904e-24,"NOLC1"
"ZFP91",1.82171732962407e-28,-1.31443236391399,0.104,0.212,3.6325043552704e-24,"ZFP91"
"CNDP2",1.84250010371261e-28,0.441108264487368,0.535,0.379,3.67394520680294e-24,"CNDP2"
"TSPYL2",2.40613433305988e-28,1.56537174926499,0.228,0.104,4.7978318601214e-24,"TSPYL2"
"RAB1B",2.52695302857672e-28,0.597551655585933,0.287,0.14,5.03874433898197e-24,"RAB1B"
"ZNF789",2.65900632609359e-28,-1.36893117129361,0.049,0.135,5.30205861423062e-24,"ZNF789"
"SMIM8",2.66030620743353e-28,-1.48509465121432,0.034,0.11,5.30465057762247e-24,"SMIM8"
"ATRN",2.70332093780034e-28,-0.779810291632716,0.226,0.36,5.39042194997388e-24,"ATRN"
"VNN1",2.97391855720298e-28,-1.32275654696521,0.084,0.186,5.92999360306275e-24,"VNN1"
"BCAR3",3.04750412681377e-28,-0.93179254144439,0.14,0.263,6.07672322886666e-24,"BCAR3"
"FKBP5",3.07912368295684e-28,0.638875499824588,0.541,0.4,6.13977262381594e-24,"FKBP5"
"PRICKLE2",3.1452228103934e-28,-0.949560161623341,0.086,0.193,6.27157428392444e-24,"PRICKLE2"
"MANF",3.38690699564663e-28,0.652000311070378,0.315,0.171,6.75349254931938e-24,"MANF"
"PPIP5K2",3.44449373487638e-28,-0.757094930475032,0.27,0.406,6.8683205073435e-24,"PPIP5K2"
"NUDC",3.45985368246442e-28,0.45803791633451,0.376,0.215,6.89894824283406e-24,"NUDC"
"ANO10",3.46204435985877e-28,-1.39208536297391,0.054,0.142,6.90331645355838e-24,"ANO10"
"APPBP2",3.79043914593367e-28,-0.985468263660597,0.143,0.264,7.55813565699173e-24,"APPBP2"
"TCF12",3.97577111757681e-28,-0.799658162601935,0.492,0.549,7.92768760844816e-24,"TCF12"
"SF3A2",4.17022161325926e-28,1.15089731104655,0.19,0.071,8.31542189683897e-24,"SF3A2"
"ATRX",4.45136022982134e-28,-0.563967405149096,0.439,0.573,8.87601229826376e-24,"ATRX"
"RHBDD1",4.56098057023892e-28,-1.61786995830849,0.052,0.137,9.09459525705641e-24,"RHBDD1"
"PHC3",5.39160064545088e-28,-0.750650954177758,0.185,0.319,1.0750851687029e-23,"PHC3"
"IMPDH2",5.49039760378091e-28,1.73030031330252,0.165,0.055,1.09478528219391e-23,"IMPDH2"
"HIGD2A",5.79094602211161e-28,0.318364702159533,0.466,0.29,1.15471463680906e-23,"HIGD2A"
"HEXB",6.24452123984444e-28,0.6065906483847,0.52,0.38,1.24515753522498e-23,"HEXB"
"SERF2",6.33219234167802e-28,0.171522446381404,0.866,0.823,1.2626391529306e-23,"SERF2"
"AMBRA1",6.43725528314811e-28,-1.06414395559308,0.103,0.212,1.28358870345973e-23,"AMBRA1"
"CDKN2AIP",6.98844165979828e-28,1.07119687363424,0.268,0.134,1.39349526696378e-23,"CDKN2AIP"
"AVL9",7.0325283880676e-28,-0.919025887484629,0.147,0.266,1.40228616058068e-23,"AVL9"
"MT-ND2",7.23005022875721e-28,0.298947519495112,0.855,0.657,1.44167201561419e-23,"MT-ND2"
"PARP10",7.27007344468393e-28,1.3836210912957,0.195,0.076,1.44965264486998e-23,"PARP10"
"CWC25",8.24963195913658e-28,1.51238261889644,0.216,0.093,1.64497661265183e-23,"CWC25"
"ESCO1",8.32380303792757e-28,-0.904356779815096,0.116,0.233,1.65976632576276e-23,"ESCO1"
"RAP1GAP2",8.61524541013855e-28,-1.55852185001761,0.04,0.119,1.71787993478163e-23,"RAP1GAP2"
"PSMA3-AS1",9.21184809756799e-28,-0.727191351089317,0.152,0.28,1.83684251065506e-23,"PSMA3-AS1"
"RCL1",9.48463787846111e-28,-1.20514727564464,0.079,0.18,1.89123679296515e-23,"RCL1"
"SLC11A1",9.6923463759402e-28,1.43404200028402,0.206,0.086,1.93265386736248e-23,"SLC11A1"
"ZNF253",9.75941997502249e-28,-1.70348847363464,0.031,0.103,1.94602834301949e-23,"ZNF253"
"IRF9",9.85704924928943e-28,-1.24841675070336,0.064,0.157,1.96549562030831e-23,"IRF9"
"LRRC2",1.00106834241344e-27,-1.50950764324416,0.048,0.131,1.99613027477239e-23,"LRRC2"
"SF3B4",1.02661948999032e-27,0.712388256108885,0.236,0.103,2.0470792630407e-23,"SF3B4"
"TMEM179B",1.03978276495834e-27,0.542169659324974,0.363,0.209,2.07332683332692e-23,"TMEM179B"
"DOCK7",1.04334771076569e-27,-0.868341781882434,0.24,0.365,2.08043533526679e-23,"DOCK7"
"TTC13",1.04436250160859e-27,-1.19055034370865,0.053,0.14,2.08245882820752e-23,"TTC13"
"COBLL1",1.0921387516156e-27,-1.16753405643551,0.055,0.144,2.1777246707215e-23,"COBLL1"
"SNHG7",1.19447796405189e-27,1.4148537742724,0.218,0.094,2.38178906031947e-23,"SNHG7"
"KATNAL2",1.20190718211803e-27,-1.04173412295724,0.08,0.183,2.39660292114335e-23,"KATNAL2"
"NME2",1.21190072995275e-27,-1.09116637451838,0.28,0.388,2.41653005552577e-23,"NME2"
"MAP7",1.29078423291244e-27,-1.00024879563392,0.138,0.254,2.5738237604274e-23,"MAP7"
"DNAJB14",1.40833937225478e-27,-0.7939223489171,0.23,0.365,2.80822870827603e-23,"DNAJB14"
"EIF3B",1.42589691336503e-27,1.0544233723034,0.255,0.122,2.84323844524986e-23,"EIF3B"
"REV1",1.44266978567492e-27,-0.847683957474248,0.171,0.3,2.87668355263579e-23,"REV1"
"JDP2",1.45265569851202e-27,1.0561890696945,0.289,0.152,2.89659546283298e-23,"JDP2"
"ZNF90",1.51123254791645e-27,-1.32306877114271,0.055,0.144,3.01339770054541e-23,"ZNF90"
"SLC8A1",1.55094029475273e-27,-0.829135882657315,0.314,0.435,3.09257494773694e-23,"SLC8A1"
"TNRC6B",1.62211450344879e-27,-0.678650182878821,0.309,0.442,3.23449631987689e-23,"TNRC6B"
"LYRM4",1.63633217831256e-27,-1.41481175337243,0.079,0.178,3.26284636355524e-23,"LYRM4"
"GAS6",1.63680992444103e-27,0.296842669223897,0.694,0.572,3.26379898933541e-23,"GAS6"
"ADRM1",1.65709089016702e-27,0.627791160737395,0.313,0.165,3.30423923499304e-23,"ADRM1"
"KDM6A",1.70762491203864e-27,-0.776521496842133,0.191,0.317,3.40500407460505e-23,"KDM6A"
"TTC39C",1.71404216023438e-27,-1.38040545699439,0.055,0.143,3.41780006750736e-23,"TTC39C"
"CCDC47",1.88579568779271e-27,0.577293598010623,0.448,0.294,3.76027660145867e-23,"CCDC47"
"POLR2J",2.01879288336812e-27,-1.68791586451915,0.098,0.201,4.02547300943604e-23,"POLR2J"
"UBE2D1",2.04504633442441e-27,0.763735126862499,0.328,0.183,4.07782239084228e-23,"UBE2D1"
"NUPR1",2.11159744616242e-27,1.23500669254111,0.228,0.105,4.21052530764787e-23,"NUPR1"
"KRT8",2.16500448846196e-27,-0.442854221174046,0.068,0.168,4.31701894999314e-23,"KRT8"
"ERGIC3",2.25123160692202e-27,0.82471775627796,0.329,0.182,4.48895582420251e-23,"ERGIC3"
"CORO1A",2.33074357348182e-27,0.357967358591248,0.515,0.347,4.64750268552274e-23,"CORO1A"
"ABI1",2.39548470756939e-27,-0.705362491481042,0.342,0.48,4.77659650689336e-23,"ABI1"
"MAGI3",2.58967967748781e-27,-1.5598692286951,0.037,0.113,5.16382127691069e-23,"MAGI3"
"GRK2",2.7149436399842e-27,0.690487653877262,0.448,0.296,5.41359761812849e-23,"GRK2"
"GSTK1",2.76539561495886e-27,0.36285375390205,0.492,0.33,5.51419885622797e-23,"GSTK1"
"TNKS",2.96904015680739e-27,-0.967259292034699,0.118,0.231,5.92026607267393e-23,"TNKS"
"HEATR5B",3.08697161043423e-27,-0.987606305447778,0.086,0.189,6.15542139120585e-23,"HEATR5B"
"FBXL4",3.28702747900718e-27,-1.30516567805305,0.078,0.176,6.55433279314033e-23,"FBXL4"
"ABL1",3.4116866503419e-27,-0.818194909153129,0.214,0.341,6.80290318078174e-23,"ABL1"
"RBM42",3.45647753033145e-27,0.775079486640989,0.26,0.123,6.89221619548092e-23,"RBM42"
"ARHGEF1",3.51198607045997e-27,0.868437906268184,0.356,0.214,7.00290022449718e-23,"ARHGEF1"
"CDR2",3.53836755809443e-27,-1.40111281769399,0.061,0.15,7.05550491084029e-23,"CDR2"
"NFKBIB",3.58938670009921e-27,1.77088812987445,0.172,0.062,7.15723707999783e-23,"NFKBIB"
"HLCS",3.73591235587e-27,-1.85610733874396,0.032,0.103,7.44940923760477e-23,"HLCS"
"ZNRF2",4.00672339306372e-27,-0.777961979361702,0.247,0.38,7.98940644576906e-23,"ZNRF2"
"UQCRC1",4.11374739360134e-27,0.716722221408911,0.296,0.154,8.20281230284108e-23,"UQCRC1"
"NDUFS7",4.37273390431941e-27,0.365974781627877,0.401,0.236,8.71923140521291e-23,"NDUFS7"
"AUP1",4.65558106665337e-27,0.569725007101617,0.385,0.231,9.28322864690681e-23,"AUP1"
"HERC5",4.69510680922143e-27,1.03304087965513,0.253,0.122,9.36204297758754e-23,"HERC5"
"IFI27L2",4.70848818968801e-27,0.942993525610434,0.247,0.114,9.38872545023788e-23,"IFI27L2"
"UHRF2",4.87310675671195e-27,-1.08159183591291,0.103,0.21,9.71697487288363e-23,"UHRF2"
"MOSMO",5.05261573409658e-27,-1.40559960976966,0.056,0.143,1.00749157737886e-22,"MOSMO"
"TRIM13",5.49090763587537e-27,-1.0760135756527,0.087,0.19,1.09488698259355e-22,"TRIM13"
"LCP1",6.14128779602621e-27,0.252933416918121,0.689,0.571,1.22457278652763e-22,"LCP1"
"NFAT5",6.16902299027022e-27,-0.685253719385124,0.197,0.328,1.23010318425988e-22,"NFAT5"
"PCBP2",6.8217626304044e-27,-0.713712169590609,0.393,0.529,1.36025946850264e-22,"PCBP2"
"IGF1",7.75668166032257e-27,-0.560935945906296,0.545,0.666,1.54668232306832e-22,"IGF1"
"RSL1D1",7.80036918781726e-27,0.464247607408184,0.349,0.195,1.55539361605076e-22,"RSL1D1"
"RASSF3",7.9693918251964e-27,-1.10647900009101,0.108,0.218,1.58909672994416e-22,"RASSF3"
"GIMAP1",8.95054981934888e-27,-1.31236207620293,0.144,0.26,1.78473963397817e-22,"GIMAP1"
"EYA3",8.9780550310606e-27,-1.2229326853893,0.076,0.171,1.79022417319348e-22,"EYA3"
"SP3",9.06230540595456e-27,-0.834418798909809,0.196,0.323,1.80702369794734e-22,"SP3"
"UVRAG",9.16302853655052e-27,-0.744243695029012,0.255,0.386,1.82710789018817e-22,"UVRAG"
"SH3BGRL3",9.61994133575679e-27,0.171955628444165,0.768,0.607,1.9182163023499e-22,"SH3BGRL3"
"SHLD2",9.66802261682492e-27,-1.31488022944791,0.066,0.158,1.92780370979489e-22,"SHLD2"
"SLF2",9.80088184744908e-27,-0.77000311106809,0.179,0.307,1.95429584038135e-22,"SLF2"
"IDH1",9.86353765637033e-27,0.359413498739042,0.573,0.438,1.96678940868024e-22,"IDH1"
"MRPL1",9.91819379537287e-27,-1.57430399795178,0.057,0.143,1.97768784279735e-22,"MRPL1"
"STRN3",1.15550341085454e-26,-0.90168574199704,0.153,0.272,2.30407380124396e-22,"STRN3"
"GOSR2",1.2047726572416e-26,-1.19384300272395,0.105,0.212,2.40231667853976e-22,"GOSR2"
"CDC27",1.20935881089597e-26,-0.975788974756115,0.174,0.296,2.41146146892656e-22,"CDC27"
"MEA1",1.21455170824513e-26,0.524003818331292,0.24,0.107,2.42181610624079e-22,"MEA1"
"DBI",1.23538813490155e-26,0.326520580174778,0.491,0.325,2.4633639409937e-22,"DBI"
"CDYL",1.24934233901889e-26,-0.905813375865251,0.175,0.296,2.49118862400366e-22,"CDYL"
"ASAH1",1.25653374705917e-26,0.18376296045386,0.786,0.741,2.50552829163599e-22,"ASAH1"
"CACYBP",1.27166593925571e-26,0.444140943918474,0.443,0.278,2.53570188287589e-22,"CACYBP"
"ZFAS1",1.36627001614915e-26,0.797233456963405,0.379,0.231,2.72434241220142e-22,"ZFAS1"
"ATF6B",1.39995142320609e-26,1.11889187120609,0.255,0.123,2.79150313787295e-22,"ATF6B"
"SDF4",1.45569504935613e-26,0.582796362921509,0.403,0.252,2.90265592841612e-22,"SDF4"
"SNX7",1.46541600148268e-26,-1.45521835508963,0.091,0.19,2.92203950695647e-22,"SNX7"
"R3HCC1L",1.47948185891842e-26,-0.821665737480798,0.123,0.237,2.95008682668332e-22,"R3HCC1L"
"MRPS24",1.50130433068166e-26,-1.90015921065316,0.041,0.118,2.99360083537923e-22,"MRPS24"
"CCDC170",1.62490062564654e-26,-0.937450968370718,0.203,0.331,3.24005184753921e-22,"CCDC170"
"CCT2",1.66259815224461e-26,0.572730675904705,0.357,0.208,3.31522071557575e-22,"CCT2"
"PLA2G4A",1.96088129678135e-26,-1.15995097529461,0.09,0.19,3.909997305782e-22,"PLA2G4A"
"JAM3",2.0405132718602e-26,-1.5790402618723,0.03,0.101,4.06878346408923e-22,"JAM3"
"C6orf62",2.20624835835894e-26,-0.670277896421999,0.379,0.51,4.39925922656773e-22,"C6orf62"
"SRP19",2.27976136461612e-26,-1.32399693374226,0.12,0.228,4.54584416104454e-22,"SRP19"
"PPP1CA",2.36307275017663e-26,0.298973486894749,0.397,0.234,4.7119670638522e-22,"PPP1CA"
"EHBP1",2.38331056204475e-26,-1.28079419969666,0.06,0.148,4.75232126071724e-22,"EHBP1"
"LCLAT1",2.38569959843396e-26,-1.87211541865839,0.037,0.111,4.75708499927732e-22,"LCLAT1"
"C15orf39",2.52373846945587e-26,1.18701181074141,0.165,0.057,5.03233450809501e-22,"C15orf39"
"PNRC2",2.72771148613207e-26,0.564499767550193,0.424,0.273,5.43905670334735e-22,"PNRC2"
"DOCK10",2.78972927348657e-26,-0.828819165278316,0.198,0.321,5.56272017133222e-22,"DOCK10"
"PRKCE",2.90639739684205e-26,-1.13748077606198,0.074,0.168,5.79535640930304e-22,"PRKCE"
"XPO4",3.00559425868984e-26,-1.142596541374,0.11,0.218,5.99315495182754e-22,"XPO4"
"EFCAB11",3.08280538463109e-26,-1.99524434279892,0.032,0.103,6.14711393695439e-22,"EFCAB11"
"FGD5-AS1",3.0884133318726e-26,0.653256220762621,0.392,0.237,6.15829618375396e-22,"FGD5-AS1"
"MBNL1",3.18501344539605e-26,-0.570472572362379,0.512,0.607,6.35091681011972e-22,"MBNL1"
"CCT4",3.46688125702734e-26,0.468657296582394,0.448,0.298,6.91296122651252e-22,"CCT4"
"CA8",3.48536530636863e-26,-1.03233138241057,0.145,0.264,6.94981842089905e-22,"CA8"
"GPATCH8",3.60208004530641e-26,-0.842855371125146,0.186,0.31,7.18254761034098e-22,"GPATCH8"
"IQCB1",3.71416504045678e-26,-1.17528224435355,0.069,0.161,7.40604509067082e-22,"IQCB1"
"SLC15A3",3.73174858949116e-26,0.435988501170986,0.471,0.31,7.44110668744537e-22,"SLC15A3"
"TNFSF9",3.85663059195503e-26,1.13432816184621,0.28,0.151,7.69012140035833e-22,"TNFSF9"
"UBE2D3",3.85677958124857e-26,0.324214524489883,0.725,0.618,7.69041848500966e-22,"UBE2D3"
"TOGARAM1",3.92026519773739e-26,-0.848693846304729,0.106,0.216,7.81700880428836e-22,"TOGARAM1"
"DYNLRB1",4.05544358467638e-26,-1.53778527758804,0.089,0.187,8.0865545078447e-22,"DYNLRB1"
"RRAS",4.35096913924815e-26,1.01765095633169,0.18,0.067,8.67583246366082e-22,"RRAS"
"LILRB2",4.45962982974456e-26,1.41856822551127,0.209,0.09,8.89250188051065e-22,"LILRB2"
"METTL25",4.67343364148985e-26,-1.5475355179181,0.048,0.128,9.31882668113076e-22,"METTL25"
"NSF",4.78637078270696e-26,-1.19616672468767,0.088,0.187,9.54402334071768e-22,"NSF"
"PEX14",5.06319184837693e-26,-1.39668659357069,0.046,0.126,1.00960045456636e-21,"PEX14"
"CAST",5.2016174857179e-26,0.292890213041271,0.64,0.523,1.03720252665215e-21,"CAST"
"RPS23",5.60457079167925e-26,0.136826518013477,0.885,0.867,1.11755141586084e-21,"RPS23"
"FBXW11",5.72600256333373e-26,-0.825784299073874,0.22,0.346,1.14176491112875e-21,"FBXW11"
"ROCK2",5.80666281193745e-26,-0.685214249407492,0.27,0.401,1.15784856470033e-21,"ROCK2"
"RUNX1",5.98803064224301e-26,-0.499048230130684,0.586,0.666,1.19401331006326e-21,"RUNX1"
"VMP1",6.56210612223964e-26,-0.442815700340454,0.528,0.618,1.30848396077458e-21,"VMP1"
"MRPL18",6.70137847160935e-26,0.501093247042154,0.438,0.289,1.33625486723891e-21,"MRPL18"
"ITGA9",6.75271106724956e-26,-0.841924532247141,0.172,0.293,1.34649058680956e-21,"ITGA9"
"STARD8",7.17597992354334e-26,1.0920599488503,0.234,0.111,1.43089039675454e-21,"STARD8"
"STX7",7.21600723670977e-26,-0.535390210320161,0.499,0.608,1.43887184299993e-21,"STX7"
"WRN",7.667342579874e-26,-1.29014919733315,0.052,0.135,1.52886811042688e-21,"WRN"
"HECTD2",7.72655077359505e-26,-0.739758371064721,0.17,0.291,1.54067422425485e-21,"HECTD2"
"PLBD2",8.04704467252036e-26,1.17146958268049,0.245,0.121,1.60458070770056e-21,"PLBD2"
"ATP13A2",8.38536634064125e-26,1.36584074176784,0.174,0.065,1.67204204832387e-21,"ATP13A2"
"PARP8",9.45187529916585e-26,-0.877413419410346,0.169,0.287,1.88470393465367e-21,"PARP8"
"ENAH",9.4909957887038e-26,-1.70238774712241,0.037,0.111,1.89250456026754e-21,"ENAH"
"CACNA2D3",9.54948661188299e-26,-2.22748633431253,0.035,0.106,1.90416763040947e-21,"CACNA2D3"
"WAC",9.84306166728896e-26,-0.626716355990158,0.348,0.478,1.96270649645742e-21,"WAC"
"TMEM260",1.02078009321869e-25,-1.22285677783017,0.072,0.164,2.03543550587806e-21,"TMEM260"
"ZNF512",1.28780266080011e-25,-1.3226724223099,0.044,0.122,2.56787850563543e-21,"ZNF512"
"RNF187",1.29224062520733e-25,1.01291571057809,0.186,0.072,2.57672780666342e-21,"RNF187"
"ABAT",1.43577917761347e-25,-1.50313781610466,0.057,0.141,2.86294368016126e-21,"ABAT"
"PTAR1",1.43679001842262e-25,-0.936055185838112,0.112,0.221,2.8649592967347e-21,"PTAR1"
"SLC25A3",1.46492504184701e-25,0.244336733576924,0.597,0.444,2.92106053344294e-21,"SLC25A3"
"PPP3CB",1.48647587127085e-25,-0.961935648234555,0.137,0.249,2.96403288731407e-21,"PPP3CB"
"MED29",1.48933757636118e-25,0.896599809519148,0.264,0.135,2.96973912726419e-21,"MED29"
"PFKL",1.55190676182392e-25,0.587073610745702,0.359,0.209,3.0945020830769e-21,"PFKL"
"ABL2",1.55487962599148e-25,1.07420749254792,0.381,0.26,3.10042997422701e-21,"ABL2"
"RASA2",1.61935276674042e-25,-0.737037892359612,0.216,0.343,3.22898941688039e-21,"RASA2"
"EIF4H",1.64266791281277e-25,0.5576614879192,0.433,0.287,3.27547981814867e-21,"EIF4H"
"CUL5",1.65938561424819e-25,-0.837225272907572,0.186,0.311,3.3088149148109e-21,"CUL5"
"CWF19L2",1.71069279160119e-25,-1.01700830749124,0.102,0.207,3.41112142645278e-21,"CWF19L2"
"YIF1B",1.78756939091515e-25,0.88417136639582,0.22,0.097,3.5644133654848e-21,"YIF1B"
"PPP2R5E",1.8189220305049e-25,-0.791114161411622,0.209,0.333,3.62693052882678e-21,"PPP2R5E"
"ATF7",1.88188998114022e-25,-1.09260341126814,0.114,0.22,3.75248862239359e-21,"ATF7"
"ZC3HAV1",1.88399807155725e-25,0.777867499426472,0.487,0.36,3.75669215468516e-21,"ZC3HAV1"
"NENF",1.94263095005294e-25,0.438458363712471,0.35,0.197,3.87360611440556e-21,"NENF"
"SLC25A25",1.96623608555121e-25,1.54859705364665,0.179,0.071,3.92067475458911e-21,"SLC25A25"
"TMED10",1.99386420499906e-25,0.458398739377122,0.476,0.332,3.97576522476813e-21,"TMED10"
"LRPAP1",2.03562321311844e-25,0.571467498716345,0.386,0.234,4.05903268695817e-21,"LRPAP1"
"MEF2A",2.09899331560911e-25,-0.576924282572993,0.494,0.584,4.18539267132457e-21,"MEF2A"
"TTC21B",2.14610170973896e-25,-1.03906086792507,0.146,0.26,4.27932680921948e-21,"TTC21B"
"ZMAT3",2.4695287097073e-25,-0.955792790338363,0.167,0.287,4.92424024715637e-21,"ZMAT3"
"DDX39B",2.54706418006019e-25,-0.695146493610485,0.149,0.268,5.07884597504002e-21,"DDX39B"
"C17orf49",2.61214725264897e-25,-1.71295905088193,0.041,0.116,5.20862162178205e-21,"C17orf49"
"NUAK1",2.61274578931245e-25,-0.996157962865163,0.085,0.183,5.20981510388902e-21,"NUAK1"
"COX5A",2.61801998257886e-25,0.292197364307043,0.451,0.287,5.22033184526226e-21,"COX5A"
"PUDP",2.66808618866812e-25,-1.46386999275387,0.053,0.134,5.32016386020424e-21,"PUDP"
"PAPPA2",2.8145555734341e-25,-0.266895744971651,0.041,0.119,5.61222381342759e-21,"PAPPA2"
"TCP1",2.86036409665475e-25,0.473370541895495,0.485,0.336,5.70356600872958e-21,"TCP1"
"HELB",2.97700544753518e-25,-1.60501203997627,0.034,0.104,5.93614886238516e-21,"HELB"
"FSCN1",3.3107877648154e-25,0.306089401706151,0.623,0.502,6.60171080304191e-21,"FSCN1"
"CARD8",3.46487831167004e-25,-0.745361697996178,0.228,0.362,6.90896735347005e-21,"CARD8"
"USP47",3.48418132150795e-25,-0.751385217663429,0.21,0.336,6.94745755508685e-21,"USP47"
"SPTAN1",3.53091751562417e-25,0.935304766011144,0.309,0.173,7.04064952615459e-21,"SPTAN1"
"SLC16A10",3.90341598746041e-25,1.18914005867631,0.272,0.145,7.78341147899606e-21,"SLC16A10"
"SPATA6",3.94312188561724e-25,-0.912645326092263,0.203,0.328,7.86258503992077e-21,"SPATA6"
"ATP11B",3.94705894973192e-25,-0.768610370373988,0.128,0.241,7.87043554576545e-21,"ATP11B"
"OASL",3.97766580063518e-25,2.18987313033196,0.105,0.021,7.93146560646656e-21,"OASL"
"KAT2B",4.07419216577777e-25,-1.16421956909774,0.126,0.232,8.12393917856087e-21,"KAT2B"
"PTK2",4.18474184262118e-25,-0.946065334032468,0.107,0.212,8.34437523418663e-21,"PTK2"
"GTF3C1",4.40573161817289e-25,0.97485165019872,0.226,0.103,8.78502884663675e-21,"GTF3C1"
"CHST11",4.73867455627302e-25,-0.767852477098575,0.337,0.439,9.4489170652084e-21,"CHST11"
"RAB3GAP2",5.05381710503488e-25,-0.780702014719232,0.219,0.342,1.00773113074396e-20,"RAB3GAP2"
"RPL14",5.06476773113188e-25,0.139614340201288,0.838,0.742,1.0099146855877e-20,"RPL14"
"PPP1R11",5.26097507415444e-25,1.28431267727791,0.19,0.076,1.0490384297864e-20,"PPP1R11"
"IGFBP4",5.31609981808899e-25,0.425273641925309,0.547,0.412,1.06003030372694e-20,"IGFBP4"
"USP25",6.1139101454581e-25,-0.788849288580302,0.153,0.268,1.21911368300434e-20,"USP25"
"RNF115",6.97712132756234e-25,-0.953222702553899,0.146,0.261,1.39123799271593e-20,"RNF115"
"PRR5L",7.05213192992349e-25,-1.37740447015574,0.054,0.136,1.40619510682674e-20,"PRR5L"
"NUDT3",7.06580493346496e-25,0.785917690182055,0.323,0.185,1.40892150373291e-20,"NUDT3"
"KIF13A",7.07806412057866e-25,-1.16119232203672,0.109,0.211,1.41136598564338e-20,"KIF13A"
"ATP5IF1",7.94583452557695e-25,0.573202321075867,0.454,0.295,1.58439940440004e-20,"ATP5IF1"
"KPNA3",8.86457599471881e-25,-0.944725577167855,0.133,0.244,1.76759645334693e-20,"KPNA3"
"MICU1",9.11649012257983e-25,-1.00245083229398,0.165,0.278,1.81782813044242e-20,"MICU1"
"TTC27",9.36220080924247e-25,-1.31102945301003,0.051,0.132,1.86682284136295e-20,"TTC27"
"POLA1",9.38355198569989e-25,-1.04920087819197,0.086,0.182,1.87108026594856e-20,"POLA1"
"RACK1",9.4678307334922e-25,0.165479830512164,0.809,0.7,1.88788544825834e-20,"RACK1"
"NADK",9.55936048108809e-25,0.971974740234367,0.269,0.141,1.90613647992897e-20,"NADK"
"CLEC16A",9.56657849637525e-25,-1.10114183843758,0.078,0.171,1.90757575217722e-20,"CLEC16A"
"TAL1",9.77897713102605e-25,-1.10196957096627,0.06,0.147,1.9499280399266e-20,"TAL1"
"TEC",9.93886195011613e-25,-0.843107876326135,0.163,0.281,1.98180907285316e-20,"TEC"
"MDH2",1.10011011168956e-24,0.353756096037916,0.332,0.183,2.19361956270897e-20,"MDH2"
"ABCG2",1.17420249859867e-24,-1.62424609932123,0.082,0.175,2.34135978220575e-20,"ABCG2"
"RALGAPA2",1.22253101988687e-24,-0.853446865625925,0.22,0.336,2.43772685365442e-20,"RALGAPA2"
"ATP13A3",1.29162921310237e-24,1.0196590856962,0.314,0.185,2.57550865092612e-20,"ATP13A3"
"BLVRB",1.3574484251589e-24,0.120989728927829,0.764,0.679,2.70675215976685e-20,"BLVRB"
"ATP6V1B2",1.37794772022018e-24,0.545803859622371,0.513,0.375,2.74762775411904e-20,"ATP6V1B2"
"PCBD1",1.39480289866798e-24,0.572417951616172,0.245,0.115,2.78123697994396e-20,"PCBD1"
"KDELR1",1.46653645900214e-24,0.317159109507415,0.461,0.305,2.92427369925026e-20,"KDELR1"
"IREB2",1.47697116717238e-24,-0.836496298795903,0.191,0.313,2.94508050734174e-20,"IREB2"
"MCPH1",1.65680403938636e-24,-0.989743809238376,0.092,0.189,3.3036672545364e-20,"MCPH1"
"SNN",1.752927087955e-24,0.703348660884476,0.26,0.13,3.49533661338227e-20,"SNN"
"RAD50",1.79874683368424e-24,-1.04455805708604,0.123,0.226,3.58670118636637e-20,"RAD50"
"OTUB1",1.81589071924421e-24,0.697277003197382,0.283,0.149,3.62088609417296e-20,"OTUB1"
"DENND5A",1.83803604751027e-24,0.906809772654324,0.382,0.254,3.66504387873549e-20,"DENND5A"
"CPSF6",2.00506904386252e-24,-0.753308315940523,0.18,0.301,3.99810767346186e-20,"CPSF6"
"ATE1",2.02066521272088e-24,-0.907144266192962,0.16,0.274,4.02920643416543e-20,"ATE1"
"ZNRF1",2.02640048981973e-24,-1.43709667465622,0.068,0.156,4.04064257670054e-20,"ZNRF1"
