"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PSMA7",0.00211519968267788,-0.0938047829706035,0.583,0.508,1,"PSMA7"
"ASL",0.793853289545015,-0.0937824358133355,0.112,0.113,1,"ASL"
"MRPS35",2.40855627143198e-07,0.0937574347213778,0.212,0.158,0.00480266120523536,"MRPS35"
"RNF44",0.0147971374558548,-0.093741309963067,0.133,0.111,1,"RNF44"
"RPS21",0.0346522206819862,-0.093635417612977,0.755,0.711,1,"RPS21"
"SERPINE1",4.12870767902638e-10,0.0935197805071792,0.082,0.131,8.2326431119786e-06,"SERPINE1"
"COPRS",0.0271294830251208,-0.093305426591753,0.168,0.146,1,"COPRS"
"BRD3",0.47373988381899,-0.0932784223574042,0.125,0.119,1,"BRD3"
"HDAC1",0.349679922377567,0.0932338244979904,0.105,0.099,1,"HDAC1"
"EZH1",0.891101293180275,0.0932273664263674,0.115,0.115,1,"EZH1"
"MAPK1",0.0099340294580456,0.0930745770892929,0.31,0.279,1,"MAPK1"
"PDCD10",0.246639841342024,-0.0929732701519465,0.246,0.23,1,"PDCD10"
"FGFR1OP2",0.964405457338052,-0.0929077916043468,0.304,0.296,1,"FGFR1OP2"
"CENPB",0.00288378909563983,-0.0929040411452964,0.153,0.126,1,"CENPB"
"SEMA4B",0.370461498295017,-0.0929025890331787,0.1,0.106,1,"SEMA4B"
"SERTAD2",0.0999107485517733,0.0928897024031268,0.23,0.211,1,"SERTAD2"
"PCMT1",0.535465993076732,-0.0928109453530334,0.205,0.197,1,"PCMT1"
"SMC4",0.169660808796044,-0.0928049510865688,0.118,0.13,1,"SMC4"
"NUTM2A-AS1",0.613965569243563,0.0926350933748943,0.149,0.154,1,"NUTM2A-AS1"
"SLC35C2",0.775960552673855,-0.0926245012639006,0.11,0.112,1,"SLC35C2"
"DHX32",0.0232214119952924,-0.0926112326337094,0.097,0.114,1,"DHX32"
"MOB1A",3.36932123137254e-08,0.0924925432420398,0.502,0.434,0.000671842653535685,"MOB1A"
"ZNF430",0.0524027788674084,-0.0923886854290357,0.102,0.117,1,"ZNF430"
"NDUFB6",0.0036163860465506,-0.0923811826586566,0.245,0.209,1,"NDUFB6"
"FCGRT",5.17869906237738e-15,0.0920957656918291,0.897,0.853,1.03263259303805e-10,"FCGRT"
"TMX4",0.221429337665072,-0.092008688549442,0.126,0.115,1,"TMX4"
"LHFPL2",0.658186070375713,-0.0918980584413172,0.297,0.298,1,"LHFPL2"
"PFDN2",1.46750010186572e-06,0.0918209689909977,0.287,0.232,0.0292619520312024,"PFDN2"
"MEPCE",0.107121744012266,0.0917780768730848,0.119,0.106,1,"MEPCE"
"CD47",0.737143061061971,-0.0917600222415553,0.385,0.377,1,"CD47"
"BSDC1",0.441620861250884,-0.0916814547257648,0.121,0.128,1,"BSDC1"
"SUCO",0.66326914796963,-0.0916603138816895,0.201,0.204,1,"SUCO"
"SAMSN1",0.360116815082272,-0.0916156968556299,0.362,0.342,1,"SAMSN1"
"TXNRD1",0.702051106120938,-0.0916106137444185,0.23,0.223,1,"TXNRD1"
"SMIM10L1",0.000229002544323577,0.0915846773126265,0.169,0.135,1,"SMIM10L1"
"POLE4",4.52109513442017e-05,0.0915715602388687,0.154,0.118,0.901506369803382,"POLE4"
"DAD1",4.98449711431118e-12,0.091569967735756,0.475,0.38,9.9390872459365e-08,"DAD1"
"MECP2",0.847170607178566,0.0914896300596342,0.149,0.152,1,"MECP2"
"RPS19",1.72004622176991e-16,0.0913318855576581,0.873,0.819,3.4297721662092e-12,"RPS19"
"TFPT",0.000985972128436511,0.0912402058357378,0.157,0.127,1,"TFPT"
"RPL6",0.00582207776970983,-0.0911928675424267,0.766,0.708,1,"RPL6"
"FCGR3A",0.508075736682685,-0.0911106674285764,0.562,0.534,1,"FCGR3A"
"VDAC2",1.90712700133065e-10,0.091033183530329,0.352,0.273,3.80281124065332e-06,"VDAC2"
"PACSIN2",0.00769988043002468,0.09101019947165,0.314,0.28,1,"PACSIN2"
"CBL",0.536393586708413,-0.090940582113141,0.245,0.236,1,"CBL"
"NENF",5.48742276074536e-09,0.0908775366944583,0.35,0.274,0.000109419209849262,"NENF"
"PDCD5",4.15598969132679e-07,0.0908717776618446,0.235,0.181,0.00828704344450563,"PDCD5"
"TNS3",0.909921294656084,-0.0905393527636149,0.682,0.643,1,"TNS3"
"FMNL3",0.429490353171545,0.0905057767911092,0.175,0.169,1,"FMNL3"
"ATF7IP",0.402883916840296,-0.0904807283580007,0.418,0.416,1,"ATF7IP"
"RPS4X",2.92327192640014e-16,0.0903072831124749,0.86,0.789,5.82900422124189e-12,"RPS4X"
"TCF25",1.01732547676833e-06,0.090299610132061,0.49,0.423,0.0202854700067606,"TCF25"
"CCDC59",7.30057982853573e-07,0.0902713608312047,0.21,0.161,0.0145573561781002,"CCDC59"
"EXOC5",0.806588466569646,-0.0902207299887144,0.187,0.187,1,"EXOC5"
"VRK3",0.0137907869626352,0.0902060939895175,0.108,0.09,1,"VRK3"
"NUDT9",0.126325003417367,0.0901138444812656,0.148,0.134,1,"NUDT9"
"PDZD8",0.886189371748089,0.0899244996574751,0.118,0.117,1,"PDZD8"
"TOP2B",0.108337350352419,0.0895989776251036,0.224,0.206,1,"TOP2B"
"XPC",0.177056639944993,-0.0894981999795609,0.134,0.122,1,"XPC"
"VOPP1",0.0526912875340492,0.0892542317499496,0.258,0.24,1,"VOPP1"
"STAT5A",0.773618949741191,-0.0891210698974205,0.191,0.193,1,"STAT5A"
"DLD",0.00516122474902052,0.0890871251360154,0.171,0.144,1,"DLD"
"IFIT5",0.256447945393974,0.0890122950637735,0.104,0.095,1,"IFIT5"
"CCNT2",0.033803791767292,-0.0889483676664498,0.208,0.229,1,"CCNT2"
"TMEM167B",0.00273823168969218,0.0888241052433306,0.191,0.162,1,"TMEM167B"
"LUC7L",0.911612680359439,0.0888044737228679,0.199,0.201,1,"LUC7L"
"GUK1",4.06831859115728e-11,0.0887699837670779,0.478,0.384,8.11222727076762e-07,"GUK1"
"GPAT4",0.210292441307305,0.0887122932227987,0.156,0.144,1,"GPAT4"
"MSL3",0.00312160963418074,0.0887077693138354,0.179,0.152,1,"MSL3"
"GADD45GIP1",3.43654964344472e-08,0.0885395937248161,0.33,0.26,0.000685247998902877,"GADD45GIP1"
"SCIMP",0.94143286697478,-0.0884123325400454,0.118,0.117,1,"SCIMP"
"BTF3",1.14925718198056e-14,0.0882887327775745,0.726,0.615,2.29161882086923e-10,"BTF3"
"PMS1",0.495092006129553,0.0882213131705349,0.125,0.119,1,"PMS1"
"EDF1",0.00219425094395468,-0.0882180038359834,0.486,0.427,1,"EDF1"
"LNPEP",0.39821722712854,-0.0882156106430087,0.242,0.246,1,"LNPEP"
"PHF3",0.73032253486465,-0.0882077257175286,0.382,0.38,1,"PHF3"
"OSBPL2",0.160414153825418,0.0881753262946812,0.102,0.092,1,"OSBPL2"
"LYVE1",1.54615580480743e-13,0.0881143427691158,0.827,0.853,3.08303467478602e-09,"LYVE1"
"CLK1",0.000130968698267134,0.0881101060986935,0.464,0.408,1,"CLK1"
"CD53",0.608648433461875,-0.0879956225377601,0.61,0.588,1,"CD53"
"TMEM94",0.314112214395737,-0.087791939518899,0.17,0.16,1,"TMEM94"
"GINM1",0.30982142992481,-0.0876205093500364,0.224,0.212,1,"GINM1"
"KLF7",0.0685864009071444,-0.0875544690245921,0.219,0.237,1,"KLF7"
"KMT2C",0.269398053726686,-0.087500918529134,0.486,0.48,1,"KMT2C"
"KLHDC3",7.36993246929721e-05,0.0874786354746204,0.188,0.148,1,"KLHDC3"
"RGS1",0.237072226902989,-0.0873417249955557,0.172,0.16,1,"RGS1"
"MAU2",0.803891407070406,0.0872650881228999,0.124,0.126,1,"MAU2"
"CEMIP2",2.42827756366294e-05,0.0872604612600882,0.484,0.421,0.48419854619439,"CEMIP2"
"PSMD7",4.52809406377332e-06,0.0872405457254564,0.29,0.237,0.0902901956316401,"PSMD7"
"TANK",0.0271685048043516,0.0872356551593835,0.343,0.314,1,"TANK"
"NCOA6",0.234795172618168,-0.0870991139054027,0.16,0.17,1,"NCOA6"
"FGFR1",0.859652908238623,-0.0870217789619329,0.34,0.34,1,"FGFR1"
"ARHGEF12",0.962394913754341,-0.0869870770846679,0.165,0.163,1,"ARHGEF12"
"TMEM59",6.34237846896359e-08,0.0869058106280249,0.555,0.489,0.00126467026671134,"TMEM59"
"TMEM134",0.0240950498192339,-0.0868904743856884,0.153,0.132,1,"TMEM134"
"NKIRAS2",0.029011291018017,0.0868858943973823,0.129,0.111,1,"NKIRAS2"
"GSTP1",0.0860637284081367,-0.0867200523097031,0.466,0.424,1,"GSTP1"
"AK6",0.00524507262838546,0.0867140443265955,0.132,0.109,1,"AK6"
"TSC1",0.266461614165963,0.0866377106831679,0.15,0.139,1,"TSC1"
"GTF3A",2.53551830683008e-08,0.0864940289867208,0.377,0.302,0.000505582350381919,"GTF3A"
"LRRC47",0.00711130523382946,0.0863718530413069,0.119,0.098,1,"LRRC47"
"LSM10",0.000175597412826473,0.0862128895806862,0.213,0.175,1,"LSM10"
"PCYOX1",0.736680512509094,-0.0861637078330236,0.16,0.154,1,"PCYOX1"
"LATS1",0.707340179204595,-0.0861370804256113,0.22,0.222,1,"LATS1"
"SERINC3",0.000833606872959579,0.0861130004104194,0.319,0.276,1,"SERINC3"
"KANSL3",0.818991105757309,0.0860927264859668,0.103,0.101,1,"KANSL3"
"CALM1",0.14348492647132,-0.0859097891977849,0.766,0.71,1,"CALM1"
"ATP1B3",9.91758857708117e-06,0.0858225941511876,0.505,0.451,0.197756716226999,"ATP1B3"
"MAP3K11",0.129589907985528,-0.0858041299958396,0.298,0.274,1,"MAP3K11"
"COPS6",5.29560175908635e-05,0.0857522155566579,0.229,0.187,1,"COPS6"
"EMC10",7.02334593121093e-05,0.0855250452024286,0.27,0.225,1,"EMC10"
"CALM3",0.000352664141311673,-0.0855112421945383,0.605,0.525,1,"CALM3"
"PPTC7",0.104683035140459,0.0854955562075221,0.174,0.158,1,"PPTC7"
"VSIG4",6.0250131757362e-16,0.0854319739112888,0.842,0.802,1.2013876272418e-11,"VSIG4"
"RPL36",4.88012560815043e-13,0.0852770474273457,0.823,0.74,9.73097046265196e-09,"RPL36"
"ARMC1",0.654302566801999,-0.0851110211210571,0.106,0.108,1,"ARMC1"
"C11orf58",0.0561446274370546,-0.0850570758611444,0.436,0.405,1,"C11orf58"
"SIN3A",0.533604160275003,-0.0849247755969862,0.158,0.163,1,"SIN3A"
"EIF2AK4",0.134627923543415,0.0848786719296178,0.223,0.209,1,"EIF2AK4"
"TRAPPC1",1.3963199676027e-11,0.0847960256603013,0.378,0.289,2.78426201539979e-07,"TRAPPC1"
"XPNPEP1",0.00177913871312586,0.0847058645507712,0.124,0.099,1,"XPNPEP1"
"YY1AP1",0.532266898655678,0.084671536132186,0.165,0.16,1,"YY1AP1"
"TBC1D23",0.684279847768504,-0.0846036276236607,0.132,0.133,1,"TBC1D23"
"GGCX",0.189963293807202,-0.0845777356724187,0.098,0.108,1,"GGCX"
"PITPNB",0.120687800541632,0.0845488228703984,0.233,0.217,1,"PITPNB"
"COX5B",2.56502845039695e-15,0.0844181233669181,0.616,0.496,5.11466673009151e-11,"COX5B"
"APEX1",0.0132278999012799,-0.084368571831767,0.244,0.215,1,"APEX1"
"KRT10",2.74383564091099e-09,0.0842558471232661,0.26,0.195,5.47120826797651e-05,"KRT10"
"ZNF746",0.749778091613393,-0.0841956476818759,0.108,0.105,1,"ZNF746"
"YPEL2",0.168068748458333,0.0841909154778553,0.225,0.21,1,"YPEL2"
"GAPVD1",0.575150771724538,-0.0841626043629072,0.332,0.336,1,"GAPVD1"
"RALBP1",0.167645561339171,-0.0840543229547518,0.364,0.34,1,"RALBP1"
"ARFGEF2",0.832600354863976,-0.0840174094607279,0.207,0.206,1,"ARFGEF2"
"MCUB",0.353611490937565,-0.0837828254672002,0.231,0.239,1,"MCUB"
"SUCLG1",0.245568959432498,-0.0837555000103868,0.186,0.174,1,"SUCLG1"
"AGPAT4",0.760192037282833,0.0837439107521964,0.108,0.112,1,"AGPAT4"
"ZFC3H1",0.00034924113506174,-0.0837100783712813,0.273,0.313,1,"ZFC3H1"
"MAGOH",3.32419310462271e-08,0.0836135682744439,0.245,0.185,0.000662844105061769,"MAGOH"
"HNRNPR",6.15040000219753e-07,0.0835958780385204,0.337,0.273,0.0122638976043819,"HNRNPR"
"SRM",1.0905500313188e-08,0.0835218806072454,0.237,0.177,0.000217455676244968,"SRM"
"PPP1R7",0.056569366814575,-0.0834946030946158,0.182,0.163,1,"PPP1R7"
"OST4",0.00653253520326515,-0.0834014742180191,0.56,0.498,1,"OST4"
"ISCA2",7.10726701756415e-05,-0.0833138006851847,0.159,0.123,1,"ISCA2"
"CYB5R1",0.239800266680805,-0.083184844761884,0.217,0.201,1,"CYB5R1"
"TOR1AIP2",0.595977894314429,-0.0831163099043587,0.296,0.283,1,"TOR1AIP2"
"SNRPA",0.0055527845960304,0.0829767687026968,0.129,0.106,1,"SNRPA"
"DNAJC13",0.20947867289792,-0.0829024675659034,0.461,0.431,1,"DNAJC13"
"MCOLN1",2.98047475809885e-08,0.0827756322027204,0.561,0.493,0.00059430666676491,"MCOLN1"
"CNPY3",2.90892553705927e-07,0.0827313126101381,0.497,0.425,0.00580039752089619,"CNPY3"
"PCNX4",0.0135549188428202,-0.082726804767958,0.211,0.236,1,"PCNX4"
"MRPL17",4.25665595241271e-05,-0.08270400783522,0.219,0.174,0.848777196911093,"MRPL17"
"GDI2",7.40277640541083e-09,0.0826876347108922,0.51,0.442,0.000147611361523892,"GDI2"
"POLR2G",1.87106340567898e-05,-0.0826202181283166,0.231,0.183,0.373090043092389,"POLR2G"
"S1PR1",0.115314043324005,0.0825836764247629,0.122,0.109,1,"S1PR1"
"CNOT9",0.0490746856897854,0.0824800142740905,0.131,0.114,1,"CNOT9"
"SLK",0.00813906910353873,0.0823227169629053,0.247,0.216,1,"SLK"
"PPIH",0.0442736073484269,0.0820655038969642,0.125,0.108,1,"PPIH"
"UAP1L1",0.193609433571216,0.0820575672706797,0.127,0.116,1,"UAP1L1"
"EFHD2",1.3123411067049e-11,0.082048704068632,0.609,0.501,2.61680816676957e-07,"EFHD2"
"ANKRD11",0.103962838309364,0.0819599856430422,0.432,0.416,1,"ANKRD11"
"PDAP1",0.0540235537836651,-0.0819446419722584,0.217,0.194,1,"PDAP1"
"TAF1",0.400977045357718,-0.0819100663471864,0.129,0.136,1,"TAF1"
"MMD",0.644417765569088,-0.081836218789181,0.201,0.196,1,"MMD"
"PGRMC2",0.0534553727962709,0.0818089648720118,0.157,0.14,1,"PGRMC2"
"PHF11",0.0180260523963531,0.0817759713933728,0.259,0.233,1,"PHF11"
"TMEM115",0.00256568080976011,0.0817581256336282,0.126,0.102,1,"TMEM115"
"EBNA1BP2",0.0089597770373351,-0.081681134811558,0.113,0.093,1,"EBNA1BP2"
"RTN3",3.22884129834276e-06,0.0815810110778695,0.436,0.378,0.0643830954889546,"RTN3"
"MAN2C1",0.0598456097698611,0.0815605292851604,0.159,0.142,1,"MAN2C1"
"CACUL1",0.298359024400635,-0.081516935877341,0.289,0.301,1,"CACUL1"
"CYLD",0.00689546166654701,0.0813076378179103,0.312,0.281,1,"CYLD"
"LCP1",7.45853107575573e-13,0.0812523216761138,0.689,0.602,1.48723109650569e-08,"LCP1"
"GOLGA1",0.13840356291263,0.0812094482732184,0.129,0.117,1,"GOLGA1"
"TPST2",0.586882385543738,-0.0811651722316505,0.334,0.325,1,"TPST2"
"TOLLIP",0.00185791975167762,0.0810939631111319,0.201,0.17,1,"TOLLIP"
"ZNF322",0.514276561147154,-0.0809421041992923,0.126,0.131,1,"ZNF322"
"DAG1",0.0344070182429825,0.0809208114227542,0.105,0.089,1,"DAG1"
"GLYR1",0.00129972638100617,0.0808898258443439,0.247,0.213,1,"GLYR1"
"PPARD",0.0763995189339846,-0.0808568958457503,0.148,0.163,1,"PPARD"
"ZSWIM7",0.222843347107455,-0.0808319437075584,0.122,0.112,1,"ZSWIM7"
"RCBTB1",0.160446513631635,0.0808243935355341,0.136,0.123,1,"RCBTB1"
"SAP18",1.62642138399603e-06,-0.0808193141386759,0.514,0.429,0.0324308423968808,"SAP18"
"SAFB2",0.0498372368223267,0.0807889478685205,0.237,0.218,1,"SAFB2"
"ETV5",9.30031186810819e-05,0.0806113357060889,0.37,0.322,1,"ETV5"
"ATF6",0.539575570234429,-0.0804558080021924,0.45,0.445,1,"ATF6"
"ATG16L2",0.877005452730305,-0.0801960191088024,0.169,0.169,1,"ATG16L2"
"SNRPB",8.22568284674344e-06,-0.0801856512120624,0.314,0.258,0.164020115964064,"SNRPB"
"SCAND1",4.43742014597643e-10,0.0801340111991642,0.377,0.296,8.848215771077e-06,"SCAND1"
"MCM5",0.00814073709949956,0.0800818808308634,0.145,0.121,1,"MCM5"
"DKC1",0.773681099444466,-0.0798770118577408,0.1,0.098,1,"DKC1"
"PHF20L1",0.148439993201595,0.0798636670160568,0.295,0.281,1,"PHF20L1"
"ST3GAL1",0.450783250747678,-0.079850995402889,0.358,0.363,1,"ST3GAL1"
"USP16",0.00113031514520142,0.0798481620900831,0.253,0.216,1,"USP16"
"SH3GL1",0.00913764246964215,0.0797901237055222,0.299,0.268,1,"SH3GL1"
"NRP2",9.39233427625214e-05,0.0796026686681626,0.64,0.591,1,"NRP2"
"TBC1D10B",0.000796796806018184,0.0794274806373753,0.136,0.108,1,"TBC1D10B"
"RPL15",0.00144868024168081,-0.0794166045310338,0.817,0.774,1,"RPL15"
"ARHGAP26",0.915423751322661,-0.0792569177064135,0.459,0.426,1,"ARHGAP26"
"DYNC1LI2",0.272415228735616,-0.0790203952008384,0.244,0.23,1,"DYNC1LI2"
"RIC1",0.759016131299091,0.0789371597490332,0.229,0.225,1,"RIC1"
"BCL2L1",0.571138752227676,-0.0789020551856006,0.252,0.259,1,"BCL2L1"
"TMEM9B",0.0126712250986276,-0.078869884355301,0.309,0.277,1,"TMEM9B"
"FAM177A1",0.000986139003736246,0.0786534974403323,0.217,0.182,1,"FAM177A1"
"RNF11",0.0687715428128303,0.0785610223080683,0.181,0.163,1,"RNF11"
"MRPL27",9.41981232213179e-05,0.0785044769125764,0.196,0.157,1,"MRPL27"
"PSMA5",1.94584798968459e-05,0.0784785780584086,0.259,0.211,0.388002089143107,"PSMA5"
"VDAC1",0.000527994845106951,-0.0783969455652016,0.389,0.336,1,"VDAC1"
"SEM1",0.011910706081087,-0.0783504211458517,0.422,0.384,1,"SEM1"
"PDCL",0.713790610578584,-0.0783004545496941,0.108,0.104,1,"PDCL"
"CCNQ",0.156346695913537,-0.0782989494425037,0.107,0.095,1,"CCNQ"
"RPL34",0.0533994099663149,-0.0782808908335317,0.836,0.814,1,"RPL34"
"PEPD",0.00250404272789791,-0.0782426022003273,0.506,0.467,1,"PEPD"
"EDEM3",0.0849408447519662,0.0781238915675184,0.263,0.244,1,"EDEM3"
"PISD",0.526923400625587,-0.0779817410016853,0.135,0.139,1,"PISD"
"CGAS",0.139499092198766,0.077913213831728,0.213,0.198,1,"CGAS"
"PPP6R1",0.000249584951908997,0.0779114629158367,0.204,0.167,1,"PPP6R1"
"YIPF5",0.694499966598337,-0.0776950588793093,0.139,0.134,1,"YIPF5"
"RPA1",0.610924383410513,-0.0776742919705542,0.146,0.14,1,"RPA1"
"HNRNPC",4.89640221540176e-07,0.0775541580872081,0.633,0.57,0.00976342601751111,"HNRNPC"
"GLE1",0.0336365046919039,0.0775339687948502,0.102,0.086,1,"GLE1"
"WASF2",0.258158882854562,-0.0775251017787228,0.6,0.585,1,"WASF2"
"GTPBP6",0.00168085532253331,0.0772906967947994,0.144,0.117,1,"GTPBP6"
"SYMPK",0.520549815264965,0.0771149819374154,0.123,0.119,1,"SYMPK"
"MRPL41",0.00284656245587286,-0.0770731165275758,0.329,0.286,1,"MRPL41"
"HNRNPA1",2.51128679386781e-14,0.0769378635639175,0.646,0.541,5.00750586697241e-10,"HNRNPA1"
"TMPO",0.0213382535769958,0.0768773519000053,0.214,0.189,1,"TMPO"
"SAR1A",0.085975162130992,0.0768207717224159,0.22,0.203,1,"SAR1A"
"DGCR6L",0.0114435827188201,-0.076789196776089,0.126,0.105,1,"DGCR6L"
"MT-ND3",0.0408698453023982,-0.0765170651900107,0.89,0.789,1,"MT-ND3"
"BRAT1",0.954830287040184,-0.076516669043004,0.198,0.197,1,"BRAT1"
"GFM1",0.0321908973350412,0.0764267331078754,0.175,0.154,1,"GFM1"
"SPATS2L",0.834148274182188,-0.0763373299599917,0.621,0.595,1,"SPATS2L"
"MIA2",0.132278577384366,-0.0762640311855938,0.204,0.218,1,"MIA2"
"MAPK6",0.942647499168444,-0.0761385441303686,0.129,0.127,1,"MAPK6"
"PPP2R2A",0.520487477523662,0.0760755792292923,0.244,0.24,1,"PPP2R2A"
"SUSD1",0.782056718477447,-0.0760495899831826,0.209,0.209,1,"SUSD1"
"TMEM167A",0.148934552408248,-0.0760308984594225,0.255,0.235,1,"TMEM167A"
"MYO5A",0.000192137140522475,0.0758470496128478,0.616,0.549,1,"MYO5A"
"SRSF6",0.385437813354253,0.0757966843572868,0.232,0.223,1,"SRSF6"
"KLHL36",0.324959099535132,0.0757407675937127,0.119,0.111,1,"KLHL36"
"S100A9",0.0365872361302284,-0.0757137352021586,0.728,0.69,1,"S100A9"
"AGO1",0.649696127025441,-0.0756411128349588,0.104,0.106,1,"AGO1"
"RNF6",0.00299941619395129,0.0756031596508742,0.14,0.115,1,"RNF6"
"CLSTN1",0.0137875232733242,0.0754293723404921,0.266,0.237,1,"CLSTN1"
"ANP32A",0.449105137674102,-0.0753494991426987,0.392,0.379,1,"ANP32A"
"ME1",0.0214134237447145,0.0752361485612495,0.23,0.204,1,"ME1"
"TPR",1.25270555749413e-05,0.0749315373130282,0.428,0.372,0.24978948816433,"TPR"
"MT-ATP6",7.07386311834906e-14,0.0748642973626676,0.928,0.834,1.4105283057988e-09,"MT-ATP6"
"EXOC7",0.00199761632700377,0.0748244890429903,0.199,0.167,1,"EXOC7"
"SUB1",3.76052981262863e-09,0.0748234566626544,0.485,0.404,7.49849644638149e-05,"SUB1"
"RTRAF",0.000680040139335285,-0.0746952046880578,0.307,0.263,1,"RTRAF"
"PAXBP1",0.0488019424118439,-0.0746857700630554,0.195,0.216,1,"PAXBP1"
"ITGB5",0.990759088589099,-0.0746809681968648,0.483,0.473,1,"ITGB5"
"RPL5",0.0110058402975934,-0.0745844258588715,0.725,0.673,1,"RPL5"
"DERA",0.349527901102202,-0.0745499956578581,0.219,0.205,1,"DERA"
"VEZF1",0.806416097362462,-0.0745296447286926,0.19,0.185,1,"VEZF1"
"DNAJB2",0.194844543339956,0.0744479951904409,0.151,0.139,1,"DNAJB2"
"BAG4",0.368303842228836,-0.074436727249876,0.209,0.197,1,"BAG4"
"SCNM1",0.0425410721877546,-0.0743399499481464,0.184,0.165,1,"SCNM1"
"ZFP36L1",0.158025038234588,-0.0743365215324485,0.861,0.821,1,"ZFP36L1"
"TMEM184C",0.263360184693379,-0.0742842710283991,0.118,0.108,1,"TMEM184C"
"TCF20",0.176094007042292,-0.0741663265707604,0.098,0.109,1,"TCF20"
"KIDINS220",0.379641102303654,-0.0741498041126611,0.355,0.363,1,"KIDINS220"
"VPS35",2.01521001960346e-05,0.0739915806726028,0.419,0.364,0.40183287790893,"VPS35"
"SBNO1",0.172559293965768,0.0739385989004009,0.184,0.17,1,"SBNO1"
"MPG",0.00012414392969046,0.0738918927896806,0.157,0.122,1,"MPG"
"CSPP1",0.249260994891724,-0.073786867999725,0.109,0.118,1,"CSPP1"
"CYTH2",0.267911921389301,0.0737828458003313,0.105,0.097,1,"CYTH2"
"TBCB",1.0357622397419e-06,0.0736873866530587,0.27,0.216,0.0206530990604535,"TBCB"
"RPL35",0.0298934766869455,-0.073657590336246,0.76,0.711,1,"RPL35"
"FBXL5",0.198721003436907,-0.073622451573119,0.282,0.263,1,"FBXL5"
"SEPHS2",0.00786843636378885,-0.0735687237051637,0.284,0.248,1,"SEPHS2"
"PRPS1",0.0975445041725577,-0.0735509938427201,0.1,0.088,1,"PRPS1"
"IDI1",0.0350928680942371,-0.0735197544376752,0.366,0.33,1,"IDI1"
"NSFL1C",0.00201629794195554,0.0734312541309013,0.209,0.177,1,"NSFL1C"
"MCRIP1",0.00157937133600558,0.0732617971861285,0.229,0.195,1,"MCRIP1"
"HSPB1",0.00162361303685313,-0.0731215520113189,0.751,0.653,1,"HSPB1"
"NSUN6",0.0040557000861491,-0.0730979935627705,0.096,0.119,1,"NSUN6"
"RC3H1",0.564641306539556,-0.0729522248599528,0.29,0.291,1,"RC3H1"
"KCNQ1OT1",0.0273078943823421,-0.0728710442154085,0.157,0.179,1,"KCNQ1OT1"
"NUDT1",0.00318414439840205,-0.0727128971501518,0.132,0.107,1,"NUDT1"
"TRABD",0.00119470790108716,0.0725950474963005,0.138,0.11,1,"TRABD"
"LONP2",0.0471587897600289,0.0725893373386817,0.361,0.337,1,"LONP2"
"NTMT1",0.013746706204023,0.0725697582392002,0.119,0.1,1,"NTMT1"
"RAB22A",0.0264867826022778,0.0725117877869596,0.196,0.173,1,"RAB22A"
"RPL11",4.82243396086633e-15,0.0722646107573146,0.88,0.822,9.61593331796747e-11,"RPL11"
"CS",0.00256143741730491,0.0721609151392558,0.173,0.144,1,"CS"
"PTAFR",0.129457690069185,-0.0721412174265343,0.315,0.294,1,"PTAFR"
"CYC1",5.69159123143369e-08,0.07210301737093,0.261,0.201,0.00113490329154788,"CYC1"
"PCNX1",0.256420644544087,0.0720189833908867,0.173,0.16,1,"PCNX1"
"PTPA",0.0147003564587974,-0.0719967772237881,0.216,0.188,1,"PTPA"
"HP1BP3",5.55547427705936e-05,0.0719907231483496,0.524,0.477,1,"HP1BP3"
"LMO2",0.000603373534579133,-0.0719858556828887,0.344,0.296,1,"LMO2"
"RTF2",0.00338725140800073,-0.071955903664117,0.29,0.255,1,"RTF2"
"TRA2B",2.58748918371725e-05,0.071855367827462,0.621,0.538,0.515945343233219,"TRA2B"
"EIF4G3",0.464768064289809,-0.0716919539480771,0.554,0.509,1,"EIF4G3"
"PIK3R3",0.358643590724955,-0.071566508782966,0.125,0.131,1,"PIK3R3"
"VAMP3",4.90856393841061e-08,0.0715108786211466,0.34,0.271,0.000978767649319076,"VAMP3"
"SERTAD3",0.137639963442581,0.071498797059683,0.104,0.093,1,"SERTAD3"
"ABRACL",2.8424695727907e-12,0.071408936088331,0.365,0.275,5.66788432814465e-08,"ABRACL"
"NUDT21",0.17686934952206,-0.0713774242846272,0.124,0.112,1,"NUDT21"
"TFDP1",0.045907061521011,0.0713423804549917,0.121,0.105,1,"TFDP1"
"CBLL1",0.016808037801211,0.0712916473252632,0.123,0.103,1,"CBLL1"
"PARP1",6.82362449018792e-10,0.0712858537137021,0.44,0.36,1.36063072334347e-05,"PARP1"
"PMAIP1",0.000292761591042051,0.0710952648126325,0.325,0.278,1,"PMAIP1"
"GGA2",0.168517018102593,-0.0709927098264381,0.322,0.304,1,"GGA2"
"OSTM1",8.61494331673698e-05,0.0708671060629982,0.354,0.304,1,"OSTM1"
"BDP1",0.132282916653663,0.0708585773813244,0.297,0.281,1,"BDP1"
"LENG8",0.353631541476721,-0.0707057967632348,0.217,0.227,1,"LENG8"
"FAM32A",0.0600840975838079,-0.0706959305383325,0.19,0.171,1,"FAM32A"
"TET2",0.158560932411344,-0.0705240143443666,0.289,0.302,1,"TET2"
"NOL11",0.00893918036504139,0.0705223242599033,0.108,0.088,1,"NOL11"
"QTRT2",0.970334203306993,-0.0703566205605695,0.1,0.1,1,"QTRT2"
